,user_id,adopted,logins
2472,3383,0,1.0
2473,3384,0,1.0
2474,3385,0,1.0
2475,3387,1,52.0
2476,3389,1,131.0
2477,3390,1,27.0
2478,3391,0,1.0
2479,3392,0,1.0
2480,3393,0,1.0
2481,3396,0,1.0
2482,3397,1,231.0
2483,3399,0,1.0
2484,3401,0,1.0
2485,3402,0,1.0
2486,3403,0,1.0
2487,3404,0,1.0
2488,3405,1,53.0
2489,3406,0,1.0
2490,3407,0,1.0
2491,3408,0,6.0
2492,3409,1,54.0
2493,3410,0,1.0
2494,3411,1,379.0
2495,3413,0,5.0
2496,3416,0,1.0
2497,3417,0,1.0
2498,3418,0,1.0
2499,3420,0,1.0
2500,3422,0,1.0
2501,3425,0,1.0
2502,3426,1,73.0
2503,3427,0,1.0
2504,3428,0,14.0
2505,3430,0,1.0
2506,3431,0,5.0
2507,3432,0,1.0
2508,3434,0,1.0
2509,3436,1,128.0
2510,3437,0,5.0
2511,3438,0,1.0
2512,3440,0,1.0
2513,3441,0,1.0
2514,3442,0,1.0
2515,3443,0,2.0
2516,3444,0,1.0
2517,3445,0,1.0
2518,3446,0,1.0
2519,3447,0,1.0
2520,3451,1,295.0
2521,3452,0,1.0
2522,3453,0,1.0
2523,3454,0,1.0
2524,3455,0,1.0
2525,3458,0,1.0
2526,3459,0,1.0
2527,3460,0,1.0
2528,3462,0,1.0
2529,3463,1,198.0
2530,3464,0,1.0
2531,3465,0,1.0
2532,3466,0,1.0
2533,3467,0,1.0
2534,3468,0,1.0
2535,3470,0,4.0
2536,3471,0,1.0
2537,3472,0,1.0
2538,3474,0,1.0
2539,3475,0,1.0
2540,3477,0,1.0
2541,3478,0,1.0
2542,3480,0,1.0
2543,3481,1,73.0
2544,3482,0,1.0
2545,3483,0,1.0
2546,3484,1,80.0
2547,3486,0,1.0
2548,3488,0,1.0
2549,3489,0,1.0
2550,3490,0,1.0
2551,3491,0,1.0
2552,3492,0,1.0
2553,3493,1,23.0
2554,3494,0,1.0
2555,3496,0,1.0
2556,3497,0,1.0
2557,3499,0,5.0
2558,3501,0,1.0
2559,3502,0,5.0
2560,3503,0,1.0
2561,3505,0,1.0
2562,3506,0,1.0
2563,3508,0,1.0
2564,3509,0,1.0
2565,3510,0,1.0
2566,3511,0,1.0
2567,3512,0,1.0
2568,3514,0,7.0
2569,3515,0,1.0
2570,3517,1,4.0
2571,3518,0,1.0
2572,3519,0,1.0
2573,3520,0,1.0
2574,3521,0,4.0
2575,3522,1,117.0
2576,3525,1,123.0
2577,3526,0,1.0
2578,3528,0,1.0
2579,3529,0,1.0
2580,3530,0,1.0
2581,3531,1,293.0
2582,3532,0,1.0
2583,3533,0,1.0
2584,3536,0,1.0
2585,3539,0,1.0
2586,3540,0,1.0
2587,3541,1,44.0
2588,3542,0,1.0
2589,3543,0,1.0
2590,3544,0,1.0
2591,3546,1,143.0
2592,3547,0,1.0
2593,3548,0,1.0
2594,3549,0,2.0
2595,3550,0,1.0
2596,3551,0,1.0
2597,3553,0,1.0
2598,3554,0,1.0
2599,3555,0,1.0
2600,3556,1,350.0
2601,3557,0,1.0
2602,3558,0,2.0
2603,3559,0,1.0
2604,3560,1,156.0
2605,3561,1,100.0
2606,3562,1,18.0
2607,3563,0,1.0
2608,3564,0,3.0
2609,3566,0,1.0
2610,3567,1,6.0
2611,3568,0,3.0
2612,3569,0,1.0
2613,3570,0,2.0
2614,3571,0,1.0
2615,3572,0,1.0
2616,3573,0,1.0
2617,3574,1,83.0
2618,3576,0,1.0
2619,3577,1,257.0
2620,3578,1,28.0
2621,3579,0,1.0
2622,3580,0,1.0
2623,3582,0,1.0
2624,3583,0,1.0
2625,3584,0,1.0
2626,3585,0,1.0
2627,3586,0,8.0
2628,3587,0,1.0
2629,3588,0,1.0
2630,3592,1,45.0
2631,3593,1,54.0
2632,3594,0,1.0
2633,3595,0,1.0
2634,3596,0,1.0
2635,3597,1,7.0
2636,3598,1,68.0
2637,3600,0,4.0
2638,3601,1,34.0
2639,3602,0,1.0
2640,3604,0,1.0
2641,3606,0,3.0
2642,3607,0,4.0
2643,3608,0,1.0
2644,3609,1,142.0
2645,3612,1,156.0
2646,3613,0,1.0
2647,3615,0,1.0
2648,3617,1,21.0
2649,3618,0,1.0
2650,3619,0,2.0
2651,3622,0,1.0
2652,3623,1,606.0
2653,3624,0,1.0
2654,3625,0,1.0
2655,3626,0,4.0
2656,3628,0,1.0
2657,3629,0,1.0
2658,3630,0,1.0
2659,3631,0,1.0
2660,3632,0,1.0
2661,3633,0,1.0
2662,3634,0,4.0
2663,3635,0,1.0
2664,3636,0,1.0
2665,3637,0,1.0
2666,3638,0,3.0
2667,3639,0,8.0
2668,3641,1,17.0
2669,3642,1,284.0
2670,3644,1,225.0
2671,3646,0,1.0
2672,3647,0,1.0
2673,3648,0,1.0
2674,3650,0,1.0
2675,3651,0,1.0
2676,3652,1,67.0
2677,3653,0,1.0
2678,3656,0,1.0
2679,3657,0,1.0
2680,3658,0,1.0
2681,3659,0,1.0
2682,3660,0,1.0
2683,3661,0,1.0
2684,3662,0,1.0
2685,3663,0,1.0
2686,3664,0,1.0
2687,3667,0,1.0
2688,3668,0,1.0
2689,3669,0,1.0
2690,3670,0,1.0
2691,3671,1,229.0
2692,3672,0,1.0
2693,3673,1,208.0
2694,3674,0,2.0
2695,3675,1,18.0
2696,3676,0,6.0
2697,3679,0,1.0
2698,3681,0,1.0
2699,3683,0,1.0
2700,3684,0,1.0
2701,3686,0,1.0
2702,3687,0,1.0
2703,3688,0,1.0
2704,3689,0,1.0
2705,3690,0,1.0
2706,3691,0,1.0
2707,3692,0,1.0
2708,3693,0,1.0
2709,3695,1,21.0
2710,3696,0,1.0
2711,3697,0,2.0
2712,3700,0,1.0
2713,3701,0,1.0
2714,3703,0,1.0
2715,3704,0,4.0
2716,3705,1,108.0
2717,3706,0,1.0
2718,3707,0,1.0
2719,3708,0,1.0
2720,3709,0,1.0
2721,3710,0,1.0
2722,3711,0,1.0
2723,3712,0,1.0
2724,3714,0,1.0
2725,3715,0,1.0
2726,3716,0,1.0
2727,3717,0,8.0
2728,3718,1,186.0
2729,3719,0,1.0
2730,3721,0,1.0
2731,3722,0,1.0
2732,3723,0,1.0
2733,3725,0,1.0
2734,3726,0,1.0
2735,3728,0,1.0
2736,3729,0,1.0
2737,3730,0,1.0
2738,3731,0,1.0
2739,3732,0,1.0
2740,3733,0,1.0
2741,3734,0,1.0
2742,3735,0,1.0
2743,3736,0,1.0
2744,3737,0,1.0
2745,3738,0,1.0
2746,3739,0,8.0
2747,3740,0,1.0
2748,3741,0,1.0
2749,3742,0,1.0
2750,3744,0,1.0
2751,3746,0,1.0
2752,3747,0,1.0
2753,3748,0,1.0
2754,3749,1,10.0
2755,3750,0,1.0
2756,3751,0,1.0
2757,3752,1,20.0
2758,3753,0,1.0
2759,3754,0,1.0
2760,3757,0,22.0
2761,3758,1,93.0
2762,3759,0,3.0
2763,3760,0,1.0
2764,3762,0,9.0
2765,3763,0,1.0
2766,3764,0,1.0
2767,3765,1,8.0
2768,3766,0,1.0
2769,3767,0,1.0
2770,3768,0,3.0
2771,3770,0,1.0
2772,3771,0,1.0
2773,3772,0,6.0
2774,3773,0,1.0
2775,3774,1,97.0
2776,3775,0,1.0
2777,3776,0,1.0
2778,3777,0,1.0
2779,3778,0,1.0
2780,3779,0,1.0
2781,3780,0,1.0
2782,3781,0,1.0
2783,3782,0,1.0
2784,3783,0,1.0
2785,3784,0,1.0
2786,3785,0,1.0
2787,3786,0,1.0
2788,3787,0,1.0
2789,3788,0,1.0
2790,3789,0,1.0
2791,3790,0,1.0
2792,3794,0,1.0
2793,3795,0,1.0
2794,3796,0,1.0
2795,3797,0,1.0
2796,3799,0,1.0
2797,3800,0,2.0
2798,3801,0,1.0
2799,3802,1,65.0
2800,3803,0,1.0
2801,3804,1,46.0
2802,3806,0,1.0
2803,3807,0,1.0
2804,3809,0,1.0
2805,3810,0,1.0
2806,3812,1,314.0
2807,3815,0,1.0
2808,3818,0,1.0
2809,3819,1,273.0
2810,3820,0,1.0
2811,3821,0,1.0
2812,3822,0,1.0
2813,3823,0,1.0
2814,3824,1,371.0
2815,3826,0,1.0
2816,3828,0,1.0
2817,3829,0,2.0
2818,3830,0,4.0
2819,3831,0,1.0
2820,3832,1,142.0
2821,3833,0,1.0
2822,3834,0,1.0
2823,3835,0,1.0
2824,3836,0,1.0
2825,3837,0,7.0
2826,3838,0,1.0
2827,3839,0,1.0
2828,3840,0,1.0
2829,3841,0,1.0
2830,3843,1,319.0
2831,3845,0,1.0
2832,3846,0,1.0
2833,3848,0,1.0
2834,3849,0,1.0
2835,3852,1,24.0
2836,3854,0,1.0
2837,3855,0,1.0
2838,3856,0,3.0
2839,3857,0,1.0
2840,3858,0,1.0
2841,3859,0,8.0
2842,3860,0,1.0
2843,3861,0,1.0
2844,3862,0,13.0
2845,3863,1,181.0
2846,3864,0,1.0
2847,3865,0,1.0
2848,3866,1,27.0
2849,3867,1,237.0
2850,3868,0,1.0
2851,3869,0,2.0
2852,3871,0,1.0
2853,3872,0,1.0
2854,3873,0,1.0
2855,3874,0,1.0
2856,3875,0,1.0
2857,3876,0,1.0
2858,3879,0,4.0
2859,3881,0,22.0
2860,3882,1,194.0
2861,3883,0,1.0
2862,3884,0,1.0
2863,3885,0,1.0
2864,3886,0,1.0
2865,3887,0,4.0
2866,3888,0,1.0
2867,3890,0,1.0
2868,3893,0,1.0
2869,3895,0,1.0
2870,3896,0,1.0
2871,3897,0,1.0
2872,3899,0,1.0
2873,3901,0,1.0
2874,3902,0,1.0
2875,3903,0,2.0
2876,3904,0,1.0
2877,3905,0,2.0
2878,3906,1,79.0
2879,3908,0,1.0
2880,3909,0,1.0
2881,3911,0,1.0
2882,3915,1,150.0
2883,3917,0,4.0
2884,3918,0,1.0
2885,3919,0,7.0
2886,3920,0,1.0
2887,3921,0,2.0
2888,3922,0,1.0
2889,3923,0,1.0
2890,3925,0,1.0
2891,3926,0,1.0
2892,3928,0,1.0
2893,3929,0,1.0
2894,3930,0,1.0
2895,3932,0,1.0
2896,3933,0,1.0
2897,3934,0,1.0
2898,3935,0,1.0
2899,3938,0,1.0
2900,3940,0,1.0
2901,3941,0,1.0
2902,3943,0,1.0
2903,3944,0,1.0
2904,3945,0,1.0
2905,3946,1,113.0
2906,3947,0,2.0
2907,3949,0,1.0
2908,3950,0,1.0
2909,3951,0,2.0
2910,3953,0,1.0
2911,3954,0,1.0
2912,3956,1,20.0
2913,3957,1,373.0
2914,3958,0,1.0
2915,3960,1,345.0
2916,3961,0,1.0
2917,3962,0,1.0
2918,3964,0,1.0
2919,3966,0,1.0
2920,3967,0,1.0
2921,3968,0,1.0
2922,3970,1,23.0
2923,3972,0,1.0
2924,3975,0,1.0
2925,3976,0,1.0
2926,3977,0,1.0
2927,3978,0,1.0
2928,3979,0,1.0
2929,3981,0,1.0
2930,3982,0,1.0
2931,3983,0,1.0
2932,3984,0,1.0
2933,3985,0,1.0
2934,3986,0,1.0
2935,3989,0,1.0
2936,3990,0,1.0
2937,3992,0,1.0
2938,3993,0,1.0
2939,3998,0,1.0
2940,3999,0,1.0
2941,4001,0,1.0
2942,4002,0,1.0
2943,4003,0,5.0
2944,4004,0,1.0
2945,4006,0,1.0
2946,4007,1,27.0
2947,4009,1,28.0
2948,4010,0,1.0
2949,4011,0,1.0
2950,4012,0,1.0
2951,4014,0,1.0
2952,4015,0,1.0
2953,4016,0,1.0
2954,4017,1,324.0
2955,4018,1,8.0
2956,4019,1,519.0
2957,4020,0,1.0
2958,4021,0,1.0
2959,4022,1,580.0
2960,4023,0,1.0
2961,4024,0,1.0
2962,4028,0,1.0
2963,4029,1,259.0
2964,4031,0,5.0
2965,4032,0,1.0
2966,4033,0,1.0
2967,4034,0,1.0
2968,4035,0,1.0
2969,4037,0,1.0
2970,4039,0,1.0
2971,4040,0,1.0
2972,4041,1,38.0
2973,4042,0,1.0
2974,4043,1,57.0
2975,4044,0,1.0
2976,4045,1,271.0
2977,4046,0,1.0
2978,4049,0,1.0
2979,4050,0,1.0
2980,4051,0,1.0
2981,4052,1,29.0
2982,4053,0,1.0
2983,4056,0,1.0
2984,4059,0,1.0
2985,4060,0,1.0
2986,4061,0,1.0
2987,4065,0,6.0
2988,4066,0,1.0
2989,4067,1,43.0
2990,4070,0,1.0
2991,4072,0,1.0
2992,4073,0,1.0
2993,4074,1,43.0
2994,4075,0,1.0
2995,4076,0,1.0
2996,4078,0,1.0
2997,4079,0,1.0
2998,4080,0,1.0
2999,4081,0,1.0
3000,4082,0,3.0
3001,4083,0,1.0
3002,4086,1,154.0
3003,4087,0,1.0
3004,4088,0,1.0
3005,4090,1,63.0
3006,4093,1,3.0
3007,4095,0,1.0
3008,4096,0,1.0
3009,4097,0,1.0
3010,4099,0,2.0
3011,4103,0,1.0
3012,4104,0,1.0
3013,4105,1,250.0
3014,4106,1,9.0
3015,4109,0,1.0
3016,4110,0,1.0
3017,4111,0,2.0
3018,4112,0,1.0
3019,4113,0,1.0
3020,4114,0,1.0
3021,4115,0,1.0
3022,4118,0,1.0
3023,4119,0,1.0
3024,4121,0,1.0
3025,4122,0,1.0
3026,4123,0,1.0
3027,4125,0,1.0
3028,4126,0,1.0
3029,4129,0,1.0
3030,4130,0,1.0
3031,4131,0,1.0
3032,4134,1,10.0
3033,4136,0,1.0
3034,4137,0,1.0
3035,4138,0,1.0
3036,4140,1,27.0
3037,4141,1,113.0
3038,4142,0,1.0
3039,4143,1,434.0
3040,4144,0,1.0
3041,4145,1,332.0
3042,4146,0,3.0
3043,4147,0,1.0
3044,4148,0,1.0
3045,4149,0,1.0
3046,4150,0,1.0
3047,4152,0,2.0
3048,4153,0,2.0
3049,4154,0,1.0
3050,4155,0,4.0
3051,4156,1,40.0
3052,4157,0,1.0
3053,4158,1,32.0
3054,4159,0,2.0
3055,4160,0,1.0
3056,4162,0,1.0
3057,4163,0,1.0
3058,4164,0,1.0
3059,4167,0,10.0
3060,4169,0,1.0
3061,4170,0,1.0
3062,4171,0,7.0
3063,4172,0,1.0
3064,4173,0,1.0
3065,4175,0,1.0
3066,4177,0,1.0
3067,4178,0,1.0
3068,4179,0,1.0
3069,4180,0,1.0
3070,4181,1,386.0
3071,4182,1,20.0
3072,4183,0,1.0
3073,4184,1,162.0
3074,4185,0,1.0
3075,4186,1,420.0
3076,4187,0,3.0
3077,4189,0,1.0
3078,4190,0,1.0
3079,4191,0,1.0
3080,4192,0,1.0
3081,4193,0,1.0
3082,4195,0,2.0
3083,4196,0,4.0
3084,4197,0,1.0
3085,4198,0,1.0
3086,4200,0,8.0
3087,4201,0,1.0
3088,4203,1,54.0
3089,4204,0,1.0
3090,4205,0,1.0
3091,4206,1,86.0
3092,4208,1,32.0
3093,4209,1,75.0
3094,4212,0,1.0
3095,4213,0,1.0
3096,4214,0,1.0
3097,4215,0,1.0
3098,4216,1,120.0
3099,4217,1,222.0
3100,4218,1,27.0
3101,4219,0,1.0
3102,4220,0,1.0
3103,4221,0,2.0
3104,4222,0,1.0
3105,4223,1,271.0
3106,4226,0,1.0
3107,4228,0,1.0
3108,4230,0,1.0
3109,4231,0,1.0
3110,4234,1,395.0
3111,4235,0,1.0
3112,4236,0,1.0
3113,4237,0,1.0
3114,4239,0,1.0
3115,4240,0,1.0
3116,4241,0,1.0
3117,4242,0,1.0
3118,4243,1,47.0
3119,4244,1,217.0
3120,4245,0,1.0
3121,4246,0,1.0
3122,4247,0,1.0
3123,4248,1,350.0
3124,4251,0,1.0
3125,4254,0,1.0
3126,4255,0,9.0
3127,4256,0,6.0
3128,4257,0,1.0
3129,4258,1,22.0
3130,4259,0,1.0
3131,4261,0,1.0
3132,4262,0,1.0
3133,4263,1,509.0
3134,4264,0,1.0
3135,4265,0,1.0
3136,4266,0,4.0
3137,4267,0,1.0
3138,4268,1,32.0
3139,4269,1,326.0
3140,4271,0,1.0
3141,4273,0,1.0
3142,4274,0,1.0
3143,4275,0,1.0
3144,4276,0,1.0
3145,4277,0,1.0
3146,4278,1,74.0
3147,4281,0,1.0
3148,4282,1,469.0
3149,4283,0,1.0
3150,4284,0,1.0
3151,4285,0,1.0
3152,4286,0,1.0
3153,4288,0,1.0
3154,4289,0,1.0
3155,4291,0,1.0
3156,4292,0,1.0
3157,4293,0,1.0
3158,4294,0,1.0
3159,4295,1,266.0
3160,4296,1,141.0
3161,4298,0,1.0
3162,4300,0,1.0
3163,4301,0,1.0
3164,4303,0,1.0
3165,4304,0,1.0
3166,4306,0,1.0
3167,4307,0,2.0
3168,4308,0,1.0
3169,4309,0,1.0
3170,4312,0,1.0
3171,4313,0,1.0
3172,4316,0,1.0
3173,4317,1,243.0
3174,4322,0,1.0
3175,4323,0,1.0
3176,4324,0,1.0
3177,4326,0,1.0
3178,4327,0,3.0
3179,4329,0,1.0
3180,4330,1,97.0
3181,4334,0,1.0
3182,4335,1,331.0
3183,4336,0,1.0
3184,4337,0,1.0
3185,4338,0,1.0
3186,4341,0,3.0
3187,4342,0,1.0
3188,4343,0,1.0
3189,4344,0,1.0
3190,4345,0,1.0
3191,4346,0,1.0
3192,4347,0,1.0
3193,4349,1,8.0
3194,4350,1,10.0
3195,4351,0,1.0
3196,4353,1,25.0
3197,4354,1,291.0
3198,4356,0,1.0
3199,4357,0,1.0
3200,4358,0,1.0
3201,4360,0,1.0
3202,4361,0,1.0
3203,4362,0,1.0
3204,4364,0,1.0
3205,4365,0,1.0
3206,4366,0,1.0
3207,4367,0,1.0
3208,4368,0,1.0
3209,4369,0,1.0
3210,4370,0,1.0
3211,4371,1,128.0
3212,4373,0,1.0
3213,4377,0,1.0
3214,4380,0,1.0
3215,4382,0,1.0
3216,4383,0,1.0
3217,4384,1,31.0
3218,4385,0,1.0
3219,4388,1,11.0
3220,4389,0,3.0
3221,4391,0,1.0
3222,4392,0,1.0
3223,4393,0,1.0
3224,4394,0,1.0
3225,4396,0,3.0
3226,4397,0,1.0
3227,4398,0,2.0
3228,4399,0,1.0
3229,4401,0,1.0
3230,4402,1,461.0
3231,4403,1,217.0
3232,4404,1,73.0
3233,4405,0,1.0
3234,4407,0,1.0
3235,4408,0,4.0
3236,4410,0,6.0
3237,4411,0,1.0
3238,4412,0,1.0
3239,4413,0,1.0
3240,4414,0,2.0
3241,4417,0,1.0
3242,4420,0,1.0
3243,4421,1,195.0
3244,4422,0,1.0
3245,4423,0,1.0
3246,4424,0,1.0
3247,4425,1,49.0
3248,4426,0,1.0
3249,4427,0,1.0
3250,4428,1,311.0
3251,4429,0,1.0
3252,4431,0,1.0
3253,4432,0,1.0
3254,4433,1,27.0
3255,4434,0,1.0
3256,4436,0,1.0
3257,4437,0,1.0
3258,4439,0,3.0
3259,4440,0,1.0
3260,4441,0,1.0
3261,4442,0,1.0
3262,4443,0,1.0
3263,4444,1,191.0
3264,4445,0,4.0
3265,4446,1,33.0
3266,4447,0,1.0
3267,4448,0,1.0
3268,4450,0,1.0
3269,4451,0,1.0
3270,4452,0,1.0
3271,4453,0,2.0
3272,4455,0,1.0
3273,4456,0,1.0
3274,4457,0,1.0
3275,4459,0,1.0
3276,4464,0,1.0
3277,4465,0,2.0
3278,4466,0,1.0
3279,4467,0,7.0
3280,4469,0,1.0
3281,4470,0,1.0
3282,4471,0,1.0
3283,4472,1,320.0
3284,4473,0,1.0
3285,4474,0,2.0
3286,4476,0,1.0
3287,4477,0,4.0
3288,4478,0,1.0
3289,4479,0,3.0
3290,4480,0,1.0
3291,4481,1,172.0
3292,4483,0,1.0
3293,4484,0,1.0
3294,4485,1,243.0
3295,4486,0,1.0
3296,4487,0,1.0
3297,4489,1,408.0
3298,4491,0,1.0
3299,4493,0,4.0
3300,4494,1,53.0
3301,4497,1,345.0
3302,4500,0,2.0
3303,4501,0,1.0
3304,4502,0,7.0
3305,4503,0,1.0
3306,4505,0,1.0
3307,4507,0,1.0
3308,4508,0,1.0
3309,4510,0,1.0
3310,4511,1,43.0
3311,4512,0,1.0
3312,4513,1,100.0
3313,4514,0,1.0
3314,4515,0,1.0
3315,4516,0,1.0
3316,4518,0,1.0
3317,4519,1,10.0
3318,4521,0,1.0
3319,4523,0,1.0
3320,4524,0,1.0
3321,4525,0,1.0
3322,4526,0,1.0
3323,4529,0,4.0
3324,4531,0,1.0
3325,4532,0,1.0
3326,4533,0,1.0
3327,4534,0,1.0
3328,4535,0,12.0
3329,4536,0,1.0
3330,4537,0,1.0
3331,4539,0,2.0
3332,4541,0,1.0
3333,4542,0,1.0
3334,4543,0,1.0
3335,4544,0,1.0
3336,4546,0,1.0
3337,4549,0,1.0
3338,4550,0,1.0
3339,4551,0,3.0
3340,4552,0,1.0
3341,4553,0,3.0
3342,4554,0,1.0
3343,4556,0,1.0
3344,4558,1,65.0
3345,4559,0,1.0
3346,4560,1,236.0
3347,4561,1,6.0
3348,4562,1,124.0
3349,4564,1,98.0
3350,4565,1,291.0
3351,4566,0,1.0
3352,4567,0,1.0
3353,4569,1,55.0
3354,4570,0,1.0
3355,4571,1,173.0
3356,4573,0,1.0
3357,4576,1,57.0
3358,4578,0,1.0
3359,4579,0,1.0
3360,4580,0,13.0
3361,4582,1,18.0
3362,4583,0,2.0
3363,4584,0,2.0
3364,4585,0,1.0
3365,4588,0,1.0
3366,4589,0,5.0
3367,4592,0,1.0
3368,4593,0,1.0
3369,4594,0,1.0
3370,4595,0,1.0
3371,4596,0,1.0
3372,4598,0,1.0
3373,4599,0,1.0
3374,4600,0,8.0
3375,4602,0,1.0
3376,4603,0,1.0
3377,4604,0,1.0
3378,4608,0,3.0
3379,4609,1,62.0
3380,4611,1,17.0
3381,4612,1,342.0
3382,4613,0,1.0
3383,4614,0,1.0
3384,4615,0,1.0
3385,4616,1,147.0
3386,4618,1,222.0
3387,4619,1,313.0
3388,4620,0,1.0
3389,4622,0,2.0
3390,4623,0,1.0
3391,4624,0,1.0
3392,4625,1,111.0
3393,4627,0,1.0
3394,4630,0,1.0
3395,4634,0,1.0
3396,4636,0,1.0
3397,4637,0,1.0
3398,4638,0,1.0
3399,4639,0,1.0
3400,4640,0,1.0
3401,4641,0,1.0
3402,4643,0,1.0
3403,4644,0,1.0
3404,4646,0,1.0
3405,4649,0,1.0
3406,4650,0,1.0
3407,4651,0,1.0
3408,4653,0,1.0
3409,4654,0,1.0
3410,4656,0,1.0
3411,4658,0,1.0
3412,4659,0,1.0
3413,4660,0,1.0
3414,4662,0,1.0
3415,4664,0,1.0
3416,4665,0,1.0
3417,4667,0,1.0
3418,4668,0,1.0
3419,4669,0,1.0
3420,4670,0,1.0
3421,4671,0,2.0
3422,4672,0,1.0
3423,4674,0,1.0
3424,4675,0,1.0
3425,4676,0,1.0
3426,4677,0,1.0
3427,4678,0,1.0
3428,4680,1,90.0
3429,4681,0,1.0
3430,4682,0,1.0
3431,4685,1,11.0
3432,4686,0,1.0
3433,4689,0,1.0
3434,4693,0,1.0
3435,4694,0,1.0
3436,4695,0,1.0
3437,4696,0,1.0
3438,4697,0,1.0
3439,4698,0,1.0
3440,4699,0,1.0
3441,4700,0,1.0
3442,4701,0,3.0
3443,4703,0,3.0
3444,4704,0,1.0
3445,4705,0,1.0
3446,4706,0,1.0
3447,4708,0,1.0
3448,4709,0,13.0
3449,4710,0,1.0
3450,4711,0,2.0
3451,4712,0,4.0
3452,4713,1,393.0
3453,4715,0,13.0
3454,4716,0,1.0
3455,4717,0,1.0
3456,4718,0,1.0
3457,4719,0,1.0
3458,4720,1,46.0
3459,4721,0,1.0
3460,4722,0,1.0
3461,4724,0,1.0
3462,4725,0,1.0
3463,4726,0,4.0
3464,4727,0,1.0
3465,4728,0,1.0
3466,4729,0,5.0
3467,4730,0,5.0
3468,4731,0,9.0
3469,4732,0,1.0
3470,4733,0,1.0
3471,4734,0,1.0
3472,4735,0,1.0
3473,4736,0,1.0
3474,4737,0,1.0
3475,4738,0,3.0
3476,4739,0,1.0
3477,4740,0,1.0
3478,4741,0,1.0
3479,4742,1,380.0
3480,4743,0,1.0
3481,4745,1,374.0
3482,4747,0,1.0
3483,4748,0,1.0
3484,4750,0,1.0
3485,4751,0,1.0
3486,4753,0,7.0
3487,4754,0,1.0
3488,4755,0,1.0
3489,4756,0,1.0
3490,4757,0,1.0
3491,4759,0,1.0
3492,4760,0,12.0
3493,4761,0,1.0
3494,4764,0,1.0
3495,4765,0,1.0
3496,4767,0,1.0
3497,4768,0,1.0
3498,4769,0,1.0
3499,4770,0,2.0
3500,4773,0,1.0
3501,4774,0,4.0
3502,4775,0,1.0
3503,4776,0,1.0
3504,4777,0,1.0
3505,4778,1,18.0
3506,4779,0,1.0
3507,4780,1,310.0
3508,4783,0,1.0
3509,4784,1,91.0
3510,4785,1,353.0
3511,4786,0,1.0
3512,4787,0,1.0
3513,4788,0,1.0
3514,4789,0,1.0
3515,4791,0,1.0
3516,4793,1,236.0
3517,4795,0,1.0
3518,4796,0,1.0
3519,4798,0,1.0
3520,4799,0,2.0
3521,4800,0,1.0
3522,4801,0,1.0
3523,4803,1,406.0
3524,4804,0,1.0
3525,4805,1,95.0
3526,4809,0,1.0
3527,4810,0,2.0
3528,4811,0,1.0
3529,4812,1,147.0
3530,4814,0,1.0
3531,4815,0,2.0
3532,4816,0,1.0
3533,4817,0,1.0
3534,4819,0,2.0
3535,4820,0,3.0
3536,4821,0,1.0
3537,4822,0,4.0
3538,4823,0,1.0
3539,4824,0,4.0
3540,4825,0,1.0
3541,4826,1,24.0
3542,4830,0,1.0
3543,4832,1,64.0
3544,4834,0,1.0
3545,4835,1,363.0
3546,4836,0,1.0
3547,4837,1,358.0
3548,4839,1,11.0
3549,4841,0,1.0
3550,4842,0,1.0
3551,4844,1,118.0
3552,4845,0,1.0
3553,4847,0,1.0
3554,4850,0,6.0
3555,4852,0,1.0
3556,4853,0,1.0
3557,4854,1,43.0
3558,4855,0,1.0
3559,4856,0,1.0
3560,4857,0,1.0
3561,4858,0,1.0
3562,4859,0,1.0
3563,4860,0,1.0
3564,4861,0,8.0
3565,4862,0,1.0
3566,4863,0,1.0
3567,4864,0,1.0
3568,4867,0,1.0
3569,4868,0,2.0
3570,4869,1,15.0
3571,4870,1,16.0
3572,4872,0,1.0
3573,4873,0,1.0
3574,4874,0,3.0
3575,4876,1,114.0
3576,4880,0,1.0
3577,4882,0,1.0
3578,4883,0,1.0
3579,4884,1,78.0
3580,4885,0,1.0
3581,4886,1,20.0
3582,4888,0,1.0
3583,4889,0,1.0
3584,4891,0,1.0
3585,4892,0,2.0
3586,4894,0,1.0
3587,4895,0,1.0
3588,4897,0,1.0
3589,4899,0,1.0
3590,4900,0,1.0
3591,4902,0,11.0
3592,4904,0,1.0
3593,4906,0,1.0
3594,4908,0,3.0
3595,4911,0,1.0
3596,4913,0,1.0
3597,4914,0,1.0
3598,4915,1,110.0
3599,4916,0,1.0
3600,4917,0,1.0
3601,4919,0,1.0
3602,4920,0,1.0
3603,4921,1,35.0
3604,4923,0,1.0
3605,4924,1,438.0
3606,4925,0,1.0
3607,4927,0,1.0
3608,4930,0,1.0
3609,4931,0,1.0
3610,4933,0,1.0
3611,4934,1,380.0
3612,4935,0,9.0
3613,4937,0,1.0
3614,4941,0,1.0
3615,4942,0,1.0
3616,4943,1,144.0
3617,4944,0,1.0
3618,4945,0,11.0
3619,4946,0,1.0
3620,4947,0,1.0
3621,4948,0,1.0
3622,4950,1,43.0
3623,4951,0,2.0
3624,4954,1,34.0
3625,4955,0,1.0
3626,4956,0,1.0
3627,4957,0,1.0
3628,4959,0,1.0
3629,4961,1,127.0
3630,4964,0,4.0
3631,4965,1,449.0
3632,4966,0,13.0
3633,4967,0,1.0
3634,4968,0,1.0
3635,4969,1,16.0
3636,4970,0,1.0
